2024-07-22 21:06:49 | CRITICAL | __main__   | This is a critical message : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02912182 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02916342 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02918409 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02918851 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02920177 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02923700 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02924090 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02924870 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02926235 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02926989 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02933671 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02934269 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02935855 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02937779 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02939209 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02939872 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02940912 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02942303 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02944292 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02944604 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02944929 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02946892 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02946918 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02950558 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02951520 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02951754 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02951832 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02952365 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02952378 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02952963 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02953873 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02954029 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02957305 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02957877 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02958072 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02958566 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02959580 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02959801 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02961582 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02961764 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02964416 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02964715 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02965027 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02965443 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02966236 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02968342 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02968602 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02969187 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02969876 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02970773 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02973035 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02974660 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02974686 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02979561 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02982577 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02983214 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02984228 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02984475 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02985242 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02985710 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02986659 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02990403 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02992028 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02992938 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02995291 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02996916 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT02997215 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03004209 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03004261 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03008005 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03011177 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03011476 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03012984 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03013790 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03015818 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03016741 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03017053 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03018171 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03019562 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03025620 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03026088 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03026465 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03027115 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03029078 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03033745 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03034096 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03034733 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03034837 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03036462 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03040024 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03043495 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03044093 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03044561 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03045562 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03046108 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03047538 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03056287 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03056391 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03058835 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03059069 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03062358 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03063866 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03064568 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03064867 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03066440 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03067740 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03068897 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03070847 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03073603 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03077204 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03079141 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03080493 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03082573 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03083197 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03084588 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03088280 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03088904 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03089086 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03091881 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03096613 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03097068 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03099408 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03099863 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03100513 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03103204 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03104816 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03106389 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03113253 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03115151 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03115320 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03117608 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03118232 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03119766 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03120533 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03120728 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03122119 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03123562 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03124329 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03125057 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03126214 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03129555 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03131050 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03132259 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03134196 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03134378 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03138577 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03140423 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03140488 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03146390 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03147599 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03149887 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03151603 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03154931 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03156855 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03159507 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03164096 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03164304 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03168178 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03168555 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03169127 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03171987 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03173092 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03176316 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03177811 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03177837 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03181984 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03182114 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03185130 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03187379 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03187639 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03190304 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03192020 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03193684 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03194074 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03195153 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03196843 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03198910 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03199560 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03208127 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03208244 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03208465 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03208998 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03209011 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03209687 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03211741 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03212352 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03213834 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03216447 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03216967 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03217409 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03221231 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03223909 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03225469 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03226080 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03228017 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03228238 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03228498 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03228654 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03231982 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03233880 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03234816 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03236246 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03241368 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03247413 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03247738 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03249272 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03249311 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03250507 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03252249 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03253796 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03255044 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03256864 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03259243 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03260790 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03260881 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03262038 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03263481 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03264911 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03275584 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03278548 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03280017 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03282006 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03288428 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03296488 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03297021 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03297125 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03297944 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03299517 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03304496 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03305575 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03305666 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03315975 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03317197 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03318393 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03318874 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03320057 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03323047 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03325023 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03328052 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03329456 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03333655 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03335436 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03335904 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03336801 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03337503 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03337581 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03338296 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03338855 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03339284 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03340740 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03344042 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03344887 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03345589 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03347513 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03350659 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03350815 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03351608 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03351972 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03352869 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03354572 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03355157 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03355326 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03355469 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03356834 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03360214 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03360981 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03363295 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03364036 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03366779 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03369379 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03372265 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03372304 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03373318 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03373669 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03376763 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03380429 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03381755 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03382106 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03387059 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03388840 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03389061 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03390933 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03397914 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03400735 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03402945 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03404479 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03404804 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03407625 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03413891 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03416413 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03420638 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03424733 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03424993 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03430284 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03431831 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03434951 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03444142 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03445949 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03446885 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03460002 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03461679 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03463564 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03464552 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03465397 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03467750 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03471117 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03472495 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03472508 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03472846 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03473132 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03475589 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03476850 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03477851 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03479502 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03480607 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03481894 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03484091 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03491059 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03493919 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03495557 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03495609 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03497598 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03499639 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03500211 : 
